SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Spread
1,XRP,XRP,2013-08-05,0.0059798401780426,0.0056126601994037,0.0058747800067067,0.0056126601994037,0.0,43879157.32,0.00036717997863889955
2,XRP,XRP,2013-08-06,0.0056610200554132,0.0046286098659038,0.005636760033667,0.004680419806391,0.0,36591007.7403,0.0010324101895094005
3,XRP,XRP,2013-08-07,0.0046820198185741,0.0043326099403202,0.0046692299656569,0.0044173197820782,0.0,34534120.936,0.00034940987825390034
4,XRP,XRP,2013-08-08,0.0044240299612283,0.0041752899996936,0.0043966500088572,0.0042541702277958,0.0,33258632.2164,0.0002487399615347004
5,XRP,XRP,2013-08-09,0.0043666800484061,0.0042526801116764,0.00425725011155,0.0042911199852824,0.0,33547503.2442,0.00011399993672969993
6,XRP,XRP,2013-08-10,0.0043664998374879,0.0042785801924765,0.0042911199852824,0.004313820041716,0.0,33724969.3425,8.791964501139986e-05
7,XRP,XRP,2013-08-11,0.0044206101447343,0.004300270229578,0.004313820041716,0.0044153202325105,0.0,34518485.1564,0.00012033991515630026
8,XRP,XRP,2013-08-12,0.0045201801694929,0.0043589798733592,0.0044143698178231,0.0044485400430858,0.0,34778195.4553,0.00016120029613370026
9,XRP,XRP,2013-08-13,0.0044633201323449,0.004171309992671,0.0044633201323449,0.0042454302310943,0.0,33190303.8597,0.0002920101396738997
10,XRP,XRP,2013-08-14,0.0042670499533414,0.0037853899411857,0.0042670499533414,0.0037884199991822,0.0,29617450.0458,0.00048166001215570013
11,XRP,XRP,2013-08-15,0.0038036298938095,0.0030669500119984,0.0037881000898778,0.0030919699929654,0.0,24172680.7002,0.0007366798818111003
12,XRP,XRP,2013-08-16,0.0031622799579054,0.0028748700860887,0.0030817301012575,0.0031335200183093,0.0,24497514.021,0.0002874098718167002
13,XRP,XRP,2013-08-17,0.005683499854058,0.0031381100416183,0.0031381100416183,0.0056710098870098,0.0,44335331.1893,0.0025453898124397005
14,XRP,XRP,2013-08-18,0.0062633799389004,0.0055852700024843,0.005686730146408,0.0056174402125179,0.0,43916526.8332,0.0006781099364160997
15,XRP,XRP,2013-08-19,0.0058386698365211,0.0052233901806175,0.0055869598872959,0.0052604097872972,0.0,41125305.6407,0.0006152796559036004
16,XRP,XRP,2013-08-20,0.0061577698215842,0.0053088702261447,0.0053762700408697,0.0060980501584708,0.0,47673882.8461,0.0008488995954395008
17,XRP,XRP,2013-08-21,0.0063487999141216,0.0059499600902199,0.0060983002185821,0.0061306501738727,0.0,47928746.0533,0.00039883982390170013
18,XRP,XRP,2013-08-22,0.0061381100676953,0.0051427199505269,0.0061306501738727,0.0051427199505269,0.0,40205218.1911,0.0009953901171684005
19,XRP,XRP,2013-08-23,0.0052324798889458,0.004919049795717,0.0051787998527288,0.0051385900005698,0.0,40172930.3063,0.00031343009322879964
20,XRP,XRP,2013-08-24,0.0056028198450803,0.005125539842993,0.0051389802247285,0.005545990075916,0.0,43357938.6075,0.0004772800020873
21,XRP,XRP,2013-08-25,0.0061476700939238,0.0055186199024319,0.0055255400948226,0.0061038900166749,0.0,47719539.3225,0.0006290501914919004
22,XRP,XRP,2013-08-26,0.0065068998374044,0.0060650501400232,0.0061038900166749,0.006416920106858,0.0,50166773.3641,0.0004418496973811999
23,XRP,XRP,2013-08-27,0.0069359401240944,0.0063734501600265,0.0064683998934924,0.0064520398154854,0.0,50441337.6536,0.0005624899640679004
24,XRP,XRP,2013-08-28,0.0064627700485289,0.0060661300085484,0.0064510297961533,0.0062459697946906,0.0,48830305.1041,0.0003966400399805
25,XRP,XRP,2013-08-29,0.006245819851756,0.00575648015365,0.006245819851756,0.0057625998742878,0.0,45051371.7154,0.0004893396981059993
26,XRP,XRP,2013-08-30,0.006264479830861,0.0056103901006281,0.0057604201138019,0.0059303399175405,0.0,46362744.5491,0.0006540897302328994
27,XRP,XRP,2013-08-31,0.006080930121243,0.0055760201066732,0.0059125698171556,0.0056317797861993,0.0,44028635.3728,0.0005049100145698001
28,XRP,XRP,2013-09-01,0.0058719501830637,0.0055739399977028,0.0056230397894978,0.0057867001742124,0.0,45239782.8594,0.0002980101853609007
29,XRP,XRP,2013-09-02,0.0061151999980211,0.0055066999047994,0.0057988301850855,0.005527860019356,0.0,43216200.2656,0.0006085000932217
30,XRP,XRP,2013-09-03,0.0056926300749182,0.0054049198515713,0.005518089979887,0.0056698299013078,0.0,44326106.0794,0.00028771022334690005
31,XRP,XRP,2013-09-04,0.0062763202004134,0.005507490132004,0.0056598801165819,0.0056949900463223,0.0,44522804.1865,0.0007688300684093995
32,XRP,XRP,2013-09-05,0.0059910798445343,0.0054743601940572,0.0056958901695907,0.0057147499173879,0.0,44677285.6888,0.0005167196504770998
33,XRP,XRP,2013-09-06,0.0061507602222263,0.0056273997761309,0.0057174698449671,0.005865559913218,0.0,45856301.6484,0.0005233604460953998
34,XRP,XRP,2013-09-07,0.0062701702117919,0.0058315899223089,0.0058527598157525,0.0061729699373245,0.0,48259599.1493,0.0004385802894830001
35,XRP,XRP,2013-09-08,0.0063035800121724,0.0061197602190077,0.0061719799414277,0.0061830398626625,0.0,48338325.2995,0.00018381979316469971
36,XRP,XRP,2013-09-09,0.0065517597831785,0.0060791401192545,0.0061932099051773,0.0062700100243091,0.0,49018247.1747,0.0004726196639240005
37,XRP,XRP,2013-09-10,0.0063318298198282,0.0058073601685464,0.0062779001891613,0.005807819776237,0.0,45404896.6918,0.0005244696512817998
38,XRP,XRP,2013-09-11,0.0063928999006748,0.0056977998465299,0.0058069000951945,0.0062732300721108,0.0,49043420.7799,0.0006951000541449001
39,XRP,XRP,2013-09-12,0.0064415400847792,0.0060076098889112,0.0062871500849723,0.0063486299477517,0.0,49632889.6702,0.0004339301958679997
40,XRP,XRP,2013-09-13,0.0067197200842201,0.0063164699822664,0.0063343201763927,0.006513109896332,0.0,50918776.1832,0.0004032501019536998
41,XRP,XRP,2013-09-14,0.006550429854542,0.006287959869951,0.0065145599655807,0.0063398401252925,0.0,49564170.4189,0.0002624699845909994
42,XRP,XRP,2013-09-15,0.0065164798870682,0.0063486699946224,0.0063486699946224,0.0064717698842287,0.0,50595584.6192,0.00016780989244579922
43,XRP,XRP,2013-09-16,0.0070801400579512,0.0062442300841212,0.0064960899762809,0.0070561598986387,0.0,55164281.2347,0.0008359099738299994
44,XRP,XRP,2013-09-17,0.0096581997349858,0.0070584001950919,0.0070859799161553,0.0096129300072789,0.0,75152827.3182,0.0025997995398939003
45,XRP,XRP,2013-09-18,0.0108709996566176,0.0095950802788138,0.0096165798604488,0.0107819000259041,0.0,84291705.9484,0.001275919377803799
46,XRP,XRP,2013-09-19,0.0111506003886461,0.0107736997306346,0.0107736997306346,0.0109577998518943,0.0,85666872.7628,0.0003769006580114989
47,XRP,XRP,2013-09-20,0.0111421002075076,0.0100843999534845,0.0109620001167058,0.0101130995899438,0.0,79063101.2555,0.0010577002540230994
48,XRP,XRP,2013-09-21,0.010122800245881,0.0096425898373126,0.0101058995351195,0.0097002703696489,0.0,75835641.8126,0.00048021040856840135
49,XRP,XRP,2013-09-22,0.0105515997856855,0.0096894595772027,0.0097337597981095,0.0104061001911759,0.0,81353742.9645,0.0008621402084827996
50,XRP,XRP,2013-09-23,0.0106982998549938,0.009994720108807,0.0103948004543781,0.0100076999515295,0.0,78239095.6714,0.0007035797461867992
51,XRP,XRP,2013-09-24,0.0104667004197835,0.0100087001919746,0.0100157000124454,0.0104483999311923,0.0,81684439.7027,0.0004580002278089003
52,XRP,XRP,2013-09-25,0.0107281003147363,0.010432899929583,0.0104590998962521,0.010432899929583,0.0,81563262.411,0.00029520038515330055
53,XRP,XRP,2013-09-26,0.0120935998857021,0.0104320999234914,0.0104320999234914,0.0117133995518088,0.0,91574070.2896,0.0016614999622107003
54,XRP,XRP,2013-09-27,0.014674499630928,0.0117645002901554,0.0117645002901554,0.0145659996196627,0.0,113875382.71,0.0029099993407725993
55,XRP,XRP,2013-09-28,0.0149664003401994,0.0137807996943593,0.0149664003401994,0.0138352001085877,0.0,108162068.85,0.0011856006458400986
56,XRP,XRP,2013-09-29,0.0142534999176859,0.012856500223279,0.0138469999656081,0.0128677999600768,0.0,100599042.265,0.0013969996944069012
57,XRP,XRP,2013-09-30,0.0128499995917081,0.0105429999530315,0.0128499995917081,0.0109323002398014,0.0,85467516.5731,0.0023069996386766
