SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Spread
1,Uniswap,UNI,2020-09-18,8.43853740886,3.26175747179,3.48815296148,6.89725682185,6061110197.71016,668111645.023516,5.17677993707
2,Uniswap,UNI,2020-09-19,7.44327478773,5.32179485688,6.94557697909,5.72446418076,2447471305.09283,554507578.80579,2.1214799308499996
3,Uniswap,UNI,2020-09-20,6.05032562987,4.72020984102,5.72051481206,5.24419548938,1554143599.05737,507985734.869998,1.3301157888499997
4,Uniswap,UNI,2020-09-21,5.62215475892,4.16074255848,5.24419548938,4.26607855983,1329464490.16774,413239181.608882,1.4614122004399999
5,Uniswap,UNI,2020-09-22,4.5540924279,3.755040311,4.27501366257,3.90513786535,816282684.413704,378276197.429285,0.7990521168999996
6,Uniswap,UNI,2020-09-23,4.70764808,3.91656188,3.9179441,4.6532649,964205456.9093664,450744484.21021295,0.7910862000000001
7,Uniswap,UNI,2020-09-24,5.24979542,4.44857491,4.44857591,5.13726606,1168427377.431701,497627878.46547896,0.8012205100000003
8,Uniswap,UNI,2020-09-25,5.52867918,4.848576,5.1604458,5.0129515,882242519.2985622,485585988.6782823,0.6801031799999997
9,Uniswap,UNI,2020-09-26,5.22504502,4.73724624,5.01134874,4.80588085,463707078.0112021,465527823.6737845,0.48779877999999943
10,Uniswap,UNI,2020-09-27,5.44252226,4.72870427,4.8022694,4.78089893,444099191.73009294,463107918.5720507,0.7138179899999999
11,Uniswap,UNI,2020-09-28,4.93726458,4.16431477,4.78143002,4.18797912,435788115.8773787,405673978.9361568,0.7729498100000001
12,Uniswap,UNI,2020-09-29,4.41739496,4.11835371,4.1879735,4.41737989,356399046.7000155,427895179.2095708,0.29904125000000015
13,Uniswap,UNI,2020-09-30,4.44867244,3.92189314,4.44818183,4.01301477,375777186.50246894,388725832.1770539,0.5267793000000003
14,Uniswap,UNI,2020-10-01,4.50650345,3.97404619,4.01405244,4.25986485,701098957.9030193,412637282.2459784,0.5324572600000002
15,Uniswap,UNI,2020-10-02,4.29222077,3.66555445,4.26179978,3.78589829,646428103.6470554,366725902.6041601,0.62666632
16,Uniswap,UNI,2020-10-03,4.12461173,3.74928665,3.78360407,3.79161411,359042995.3840977,367279572.93126136,0.37532507999999964
17,Uniswap,UNI,2020-10-04,3.81608753,3.61677665,3.7976472,3.6689251,413697305.8537077,355395144.4481529,0.19931088000000008
18,Uniswap,UNI,2020-10-05,3.71620756,3.34125598,3.66892529,3.41920528,497456256.7887876,331205713.42270654,0.37495157999999984
19,Uniswap,UNI,2020-10-06,3.4168835,2.72101245,3.4168835,2.83424131,681166626.0777277,274542426.7050082,0.69587105
20,Uniswap,UNI,2020-10-07,2.98866733,2.46286782,2.84232212,2.80006352,664950267.3356261,271231751.18131524,0.5257995100000001
21,Uniswap,UNI,2020-10-08,3.41710007,2.58260796,2.79732568,3.27030556,717724262.1603651,316782350.84644824,0.8344921100000002
22,Uniswap,UNI,2020-10-09,3.55527319,2.99539995,3.28565959,3.09736689,672751180.9683499,300030423.7594074,0.5598732399999999
23,Uniswap,UNI,2020-10-10,3.63220356,3.05492812,3.08181189,3.33152713,562610976.5370011,322712656.47065043,0.5772754400000002
24,Uniswap,UNI,2020-10-11,3.44217517,3.25074287,3.33123934,3.38724035,411091368.0944885,328109389.42903274,0.19143230000000022
25,Uniswap,UNI,2020-10-12,3.42904253,3.20308461,3.37902053,3.26026136,558369285.3870684,315809405.88573736,0.22595791999999992
