SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap,Spread
1,Polkadot,DOT,2020-08-21,3.09009266777,2.73091868399,2.89692328556,2.8750282692,49313136.825242,0.0,0.3591739837799999
2,Polkadot,DOT,2020-08-22,4.51061338901,2.81676185336,2.87857004326,4.48469014343,485801095.84575,0.0,1.6938515356500004
3,Polkadot,DOT,2020-08-23,4.48705836489,3.71627105392,4.48705836489,3.96706569209,320749483.243806,0.0,0.7707873109700003
4,Polkadot,DOT,2020-08-24,4.78315823996,3.81266951913,3.98741349226,4.60261415178,407690170.881454,0.0,0.9704887208299997
5,Polkadot,DOT,2020-08-25,5.76077535015,4.50122274573,4.58495324614,5.52339300736,898847538.456415,0.0,1.2595526044200005
6,Polkadot,DOT,2020-08-26,6.55468826139,5.13620529549,5.54140585585,6.08171646879,1054351759.40317,0.0,1.4184829659
7,Polkadot,DOT,2020-08-27,6.78917991364,5.31392627262,6.07577223774,5.62833735301,1289248953.26494,0.0,1.4752536410200001
8,Polkadot,DOT,2020-08-28,6.33374606123,5.54096300109,5.63948557226,6.15995475836,727162235.007699,0.0,0.7927830601400006
9,Polkadot,DOT,2020-08-29,6.56290582908,6.04230882692,6.17592465036,6.15914322499,527290028.288721,0.0,0.5205970021599997
10,Polkadot,DOT,2020-08-30,6.21950641987,5.74997752639,6.15343993195,5.86988080945,485335136.160243,0.0,0.4695288934799997
11,Polkadot,DOT,2020-08-31,6.45937678622,5.77296604812,5.90591758819,6.30002021459,512604781.457396,0.0,0.6864107381000002
12,Polkadot,DOT,2020-09-01,6.83889839093,6.17232394775,6.29880990464,6.28876657493,601527408.597063,0.0,0.66657444318
13,Polkadot,DOT,2020-09-02,6.43265240556,5.65744178513,6.28268621292,6.13946524066,584155027.672257,5234800947.37602,0.7752106204300002
14,Polkadot,DOT,2020-09-03,6.31807931132,5.68259015342,6.13117930425,5.74786775393,763663456.725131,4900906249.03192,0.6354891579000004
15,Polkadot,DOT,2020-09-04,5.98139481181,4.62672016007,5.72661017838,5.14603789173,845787793.236023,4387757398.22662,1.3546746517400008
16,Polkadot,DOT,2020-09-05,5.31178363002,3.65346785226,5.13603338064,4.12231259687,805800384.883967,3514880375.0138,1.65831577776
17,Polkadot,DOT,2020-09-06,4.9016495889,3.75974530438,4.13703192585,4.79946793988,924160481.88266,4092255324.15976,1.1419042845199998
18,Polkadot,DOT,2020-09-07,4.82000337516,4.03263336873,4.79604779842,4.59466864471,675375182.71445,3917633675.14744,0.7873700064299998
19,Polkadot,DOT,2020-09-08,4.61644016353,4.11959532766,4.58895847934,4.27432445417,519440288.07207,3644492936.27343,0.49684483587000017
20,Polkadot,DOT,2020-09-09,4.79672340745,4.15887274621,4.28286809977,4.7089389523,534097093.858837,4015065990.6637,0.6378506612399999
21,Polkadot,DOT,2020-09-10,4.87014051233,4.47129482253,4.7098494372,4.58158432405,633577673.91456,3906477359.16521,0.3988456897999999
22,Polkadot,DOT,2020-09-11,4.74811022024,4.3171298181,4.57984788409,4.64556662846,633472139.867298,3961031724.18101,0.43098040214000033
23,Polkadot,DOT,2020-09-12,5.2801564443,4.51601890336,4.65060204942,5.13703693238,753745736.547038,4380082750.89405,0.7641375409400002
24,Polkadot,DOT,2020-09-13,5.47880118415,4.80682563725,5.14504128492,5.29795089208,1099475714.12633,4517285669.33471,0.6719755468999997
25,Polkadot,DOT,2020-09-14,5.60278216192,5.12642457586,5.29641992598,5.34870930493,1008259712.11711,4560564713.56071,0.4763575860599998
26,Polkadot,DOT,2020-09-15,5.45191673581,5.09570589956,5.36662597088,5.09570589956,897864383.943973,4344841940.61479,0.35621083624999983
27,Polkadot,DOT,2020-09-16,5.28132266974,4.98621122677,5.06896260716,5.08032210406,792360520.604375,4331724982.68753,0.2951114429699997
28,Polkadot,DOT,2020-09-17,5.41767106568,5.06174676491,5.08032210406,5.33630111171,776350363.028767,4549984896.08848,0.3559243007699999
29,Polkadot,DOT,2020-09-18,5.4591393806,5.10855329866,5.34170931259,5.24576354638,683398179.627801,4472788248.79357,0.3505860819399995
30,Polkadot,DOT,2020-09-19,5.25569082766,4.82498328096,5.25323704402,4.92541065463,605268040.060128,4199640090.85282,0.4307075466999999
31,Polkadot,DOT,2020-09-20,4.9744662855,4.42491784433,4.92891513847,4.67244901762,798507890.721618,3983952931.6032,0.5495484411699998
32,Polkadot,DOT,2020-09-21,4.70090265319,3.95047641615,4.67244901762,4.09459740125,1096736656.95391,3491249077.07478,0.7504262370400001
33,Polkadot,DOT,2020-09-22,4.20859619132,3.91822509547,4.08540181432,4.17446304487,673117343.731449,3559346334.81572,0.29037109584999987
34,Polkadot,DOT,2020-09-23,4.31589082,3.97410084,4.16855388,4.03141516,557062766.1810193,3437376885.779542,0.3417899799999997
35,Polkadot,DOT,2020-09-24,4.39995006,3.99318391,4.02136775,4.38197305,437573445.6525584,3736279268.464258,0.40676615000000016
36,Polkadot,DOT,2020-09-25,4.52789841,4.26206226,4.37626455,4.42095446,425191119.2614034,3769516670.958218,0.26583614999999927
37,Polkadot,DOT,2020-09-26,4.46401668,4.2425426,4.42224712,4.34766168,329745176.1075388,3707023756.035564,0.22147408000000013
38,Polkadot,DOT,2020-09-27,4.36219225,4.16051801,4.34038273,4.31028125,316361927.4218383,3675151411.956258,0.20167424
39,Polkadot,DOT,2020-09-28,4.58297971,4.27012712,4.30243663,4.39786057,543507456.4594314,3749825720.83317,0.3128525900000003
40,Polkadot,DOT,2020-09-29,4.60288724,4.35814665,4.42175762,4.50045212,508965929.3066325,3837300168.0152,0.24474059000000015
41,Polkadot,DOT,2020-09-30,4.5029078,4.25363888,4.5029078,4.34978056,378446619.7381036,3708830409.386106,0.24926892000000045
42,Polkadot,DOT,2020-10-01,4.58343031,4.25738199,4.35096756,4.34383142,445143707.8943495,3703757887.077122,0.32604831999999995
43,Polkadot,DOT,2020-10-02,4.35854472,3.93316154,4.34450396,4.12317927,554916297.4338783,3515619342.004152,0.4253831800000003
44,Polkadot,DOT,2020-10-03,4.13151263,4.03811866,4.12732162,4.07004647,361964763.24651474,3470315783.6107564,0.09339396999999927
45,Polkadot,DOT,2020-10-04,4.19549358,4.02151674,4.06763299,4.17391126,286356968.5654727,3558875853.0090723,0.1739768399999999
46,Polkadot,DOT,2020-10-05,4.23352845,4.12023205,4.18127259,4.17269979,332264663.81775296,3557842898.4826026,0.11329639999999941
47,Polkadot,DOT,2020-10-06,4.18200208,3.64568094,4.16927135,3.75616173,662270710.9197778,3202682677.053952,0.5363211400000001
48,Polkadot,DOT,2020-10-07,3.87770316,3.62027134,3.75345569,3.85879757,629063455.7668419,3290194893.422914,0.25743181999999987
49,Polkadot,DOT,2020-10-08,4.16000962,3.66464088,3.85762533,4.10264234,614223110.6244754,3498108576.119667,0.4953687400000004
50,Polkadot,DOT,2020-10-09,4.3519417,4.02002285,4.1118526,4.26246761,491506581.9270409,3634383221.17195,0.3319188500000001
51,Polkadot,DOT,2020-10-10,4.47580068,4.23972928,4.26040695,4.25295528,492038159.224521,3626272561.8142967,0.23607140000000015
52,Polkadot,DOT,2020-10-11,4.33436964,4.17862061,4.25869866,4.26216216,388098954.95106006,3634122785.454131,0.15574902999999996
53,Polkadot,DOT,2020-10-12,4.43700326,4.20790264,4.25573928,4.31994798,489608532.2238813,3683393732.5923753,0.22910061999999964
54,Polkadot,DOT,2020-10-13,4.34451373,4.15770655,4.31607875,4.24940015,420659946.984657,3623241282.448153,0.18680717999999974
55,Polkadot,DOT,2020-10-14,4.35809785,4.09373446,4.25553051,4.19911439,520198619.3497653,3580365245.434826,0.26436338999999975
56,Polkadot,DOT,2020-10-15,4.19229289,4.03381124,4.19229289,4.09681088,450623089.4794918,3493136395.141141,0.1584816499999997
57,Polkadot,DOT,2020-10-16,4.1571084,3.83991198,4.10002446,3.90952943,443295515.1973077,3333451299.5383964,0.31719642000000015
58,Polkadot,DOT,2020-10-17,3.97736805,3.8716104,3.91712827,3.96725217,206453737.7254504,3382668460.784038,0.10575765000000015
59,Polkadot,DOT,2020-10-18,4.12171798,3.96001225,3.96836011,4.1046509,204108300.386455,3499821171.101896,0.16170572999999955
60,Polkadot,DOT,2020-10-19,4.11124377,3.9641658,4.11096489,3.99059237,249983724.99382964,3402569424.4892354,0.14707796999999978
61,Polkadot,DOT,2020-10-20,4.13819549,3.87563877,3.98968963,3.91034337,502694692.7575168,3334145297.471872,0.2625567200000001
62,Polkadot,DOT,2020-10-21,4.24558051,3.90534078,3.90600385,4.14111972,458018406.6013276,3530916222.939353,0.34023972999999996
63,Polkadot,DOT,2020-10-22,4.33187496,4.1316499,4.14091473,4.26894964,367309225.3363366,3639910111.755866,0.20022506000000018
64,Polkadot,DOT,2020-10-23,4.47415712,4.20227598,4.27390904,4.2668497,461816707.9697715,3638119606.107328,0.2718811400000005
65,Polkadot,DOT,2020-10-24,4.4309251,4.24464275,4.26685298,4.35534397,310306551.7120932,3713574040.581557,0.18628234999999993
66,Polkadot,DOT,2020-10-25,4.44723966,4.26793836,4.35534397,4.33523061,339106539.2716721,3696424431.583325,0.17930130000000055
67,Polkadot,DOT,2020-10-26,4.73870836,4.30417111,4.33523115,4.72701624,722990809.7885588,4030479549.80599,0.43453725
68,Polkadot,DOT,2020-10-27,4.92778012,4.66053578,4.72701627,4.68395195,820401908.6608907,3993760876.858368,0.2672443400000004
69,Polkadot,DOT,2020-10-28,4.77425197,4.26227648,4.68395355,4.36509669,649971737.9621397,3721889676.07034,0.5119754900000002
70,Polkadot,DOT,2020-10-29,4.40378108,3.87925149,4.36509803,4.05334477,686597328.9157324,3456075112.579127,0.5245295899999998
71,Polkadot,DOT,2020-10-30,4.1567611,3.93718717,4.05327784,4.08811312,586577443.2561209,3485720265.4840994,0.2195739299999997
72,Polkadot,DOT,2020-10-31,4.27423096,4.07273564,4.0881861,4.18176751,318678917.38395673,3565574466.3294506,0.20149531999999937
73,Polkadot,DOT,2020-11-01,4.22561493,4.12206332,4.18167307,4.22561493,302861123.8206759,3602960876.341059,0.10355161000000024
74,Polkadot,DOT,2020-11-02,4.26160818,3.98563069,4.22576921,4.0302315,503474044.3755784,3436367636.440123,0.2759774899999998
75,Polkadot,DOT,2020-11-03,4.06516097,3.88636969,4.03022899,4.02546848,413471120.9016959,3432306461.9563828,0.17879128
76,Polkadot,DOT,2020-11-04,4.14728105,3.89419012,4.02547346,4.09808333,836536271.6017079,3494221350.355794,0.25309092999999994
77,Polkadot,DOT,2020-11-05,4.29735366,4.02567638,4.09808406,4.23519485,375265287.2000511,3611129170.01726,0.2716772799999996
78,Polkadot,DOT,2020-11-06,4.63396518,4.20679887,4.2351967,4.57965191,463200955.9006325,3904829691.876525,0.4271663099999996
79,Polkadot,DOT,2020-11-07,4.8383977,4.10651432,4.57965191,4.24195952,724809168.162992,3616897050.2414966,0.7318833800000002
80,Polkadot,DOT,2020-11-08,4.42657414,4.14264442,4.24195952,4.37209313,393903989.8474183,3727855175.858209,0.2839297199999997
81,Polkadot,DOT,2020-11-09,4.45768447,4.25032719,4.37209282,4.34676728,396903279.9047603,3706261141.463343,0.2073572800000001
82,Polkadot,DOT,2020-11-10,4.49828402,4.30889239,4.34676604,4.41501638,379322634.3394017,3764453583.918308,0.18939163000000026
83,Polkadot,DOT,2020-11-11,4.62040428,4.41501786,4.41501786,4.4572018,404513889.7670984,3910436471.1621337,0.20538641999999996
84,Polkadot,DOT,2020-11-12,4.47158639,4.32039652,4.45720124,4.39924024,367161906.8609256,3860331526.226348,0.15118986999999962
85,Polkadot,DOT,2020-11-13,4.5850208,4.3741268,4.39924057,4.5401198,342519103.4827283,3985281155.54576,0.2108939999999997
86,Polkadot,DOT,2020-11-14,4.55085661,4.37052654,4.5401198,4.4656222,331350626.8714368,3921402330.1187606,0.18033007000000012
87,Polkadot,DOT,2020-11-15,4.4914761,4.30956438,4.4656222,4.37998835,325439057.7207357,3847021230.326702,0.18191171999999955
88,Polkadot,DOT,2020-11-16,4.58954238,4.34586358,4.37998837,4.48549978,445672647.8266792,3941257093.1834383,0.24367880000000053
89,Polkadot,DOT,2020-11-17,4.91090672,4.56673089,4.60851823,4.84466572,675069949.4004353,4257774181.934896,0.3441758300000002
90,Polkadot,DOT,2020-11-18,4.92770963,4.52683822,4.84466781,4.67966267,671452167.6812071,4113722907.908565,0.4008714099999997
91,Polkadot,DOT,2020-11-19,4.84830787,4.54736358,4.6796579,4.7567662,551607999.4876683,4182706632.093557,0.30094429000000034
92,Polkadot,DOT,2020-11-20,5.45979635,4.75243484,4.75675938,5.23343571,1027776286.0422974,4602682307.35813,0.7073615100000001
93,Polkadot,DOT,2020-11-21,5.80604287,5.14174493,5.23343578,5.75192122,1022750932.3892218,5060561831.851377,0.66429794
94,Polkadot,DOT,2020-11-22,5.83437499,5.22339427,5.75192122,5.48185289,1048639985.9925964,4825834134.067941,0.6109807199999997
95,Polkadot,DOT,2020-11-23,5.93907758,5.4224792,5.4818537,5.9069321,997956276.7228562,5201454892.916679,0.5165983800000005
96,Polkadot,DOT,2020-11-24,6.07569416,5.62448412,5.90790609,5.72944635,1113438978.1743455,5046372834.729324,0.4512100400000003
97,Polkadot,DOT,2020-11-25,5.81634992,5.18307308,5.72933505,5.30985986,1011116413.6538676,4677929616.075306,0.6332768400000006
98,Polkadot,DOT,2020-11-26,5.36575883,4.45948111,5.30862451,4.80457692,1433368624.695207,4234022690.903576,0.9062777200000003
99,Polkadot,DOT,2020-11-27,5.06801663,4.52234416,4.80589982,4.78279012,864684858.2502764,4215509965.685536,0.5456724699999995
100,Polkadot,DOT,2020-11-28,4.94454565,4.67918324,4.78354787,4.90047564,415083876.39925337,4319975483.845871,0.2653624099999998
